transacted_at,trx_id,retailer_id,description,amount,city_id
2017-12-24T19:00:00.000Z,168325979,847200066,Wal-Mart  arc id: 1023652  Santa Fe,93.23,1607451095
2017-12-24T19:00:00.000Z,168326009,400404203,CVS   ccd id: 494481,6.2,1487919653
2017-12-24T19:00:00.000Z,168326011,1768219832,unkn    arc id: 842849  Canberra,93.64,381349011
2017-12-24T19:00:00.000Z,168326014,643354906,BJ's   arc id: 840367,1727.94,1683103551
2017-12-24T19:00:00.000Z,168326689,887300947,unkn    ccd id: 226760,14.13,1442775573
2017-12-24T19:00:00.000Z,168326726,2092104004,SUPERVALU       12-25,22.46,810296651
2017-12-24T19:00:00.000Z,168326756,1445595477,unkn     12-24,2009.94,1606354386
2017-12-24T19:00:00.000Z,168326786,1564732452,unkn     ccd id: 991767     Sofia   12-25,1904.1,1442775573
2017-12-24T19:00:00.000Z,168326844,2077350195,Walgreen    ppd id: 987161    Managua    12-26,47.56,1359730291
2017-12-24T19:00:00.000Z,168326880,847200066,unkn    ccd id: 151756   Beijing    12-26,9.7,627640221
2017-12-24T19:00:00.000Z,168326882,9225731,AT&T Wireless  arc id: 217955,1473.59,1941318699
2017-12-24T19:00:00.000Z,168326911,44686722,unkn  ccd id: 746838    Boston,29.86,1141716004
2017-12-24T19:00:00.000Z,168326912,847200066,Wal-Mart    ccd id: 782581,476.11,1759612211
2017-12-24T19:00:00.000Z,168326973,847200066,Wal-Mart         Colombo     12-26,2214.93,2065205159
2017-12-24T19:00:00.000Z,168327656,887300947,Kroger       Monaco  12-25,493.7,1941318699
2017-12-24T19:00:00.000Z,168327716,1953761884,unkn        Amman,367.9,1753088626
2017-12-24T19:00:00.000Z,168327718,847200066,Wal-Mart        Saint Paul     12-25,53.56,2068475652
2017-12-24T19:00:00.000Z,168327745,1898522855,unkn   ccd id: 241157     Lome   12-26,1416.61,1610133005
2017-12-24T19:00:00.000Z,168327749,1953761884,Home Depot       Juneau,48.68,383426253
2017-12-24T19:00:00.000Z,168327751,234988535,Foot Locker,41.99,1698467960
2017-12-24T19:00:00.000Z,168327872,2145070162,Kohl's    ppd id: 767957   Montgomery,49.84,373950357
2017-12-24T19:00:00.000Z,168327902,1151247078,Dillard's  ppd id: 308157    Salt Lake City    12-24,28.87,2031527420
2017-12-24T19:00:00.000Z,168328643,1564732452,Lowe's,43.18,516488916
2017-12-24T19:00:00.000Z,168328646,143327090,unkn          Springfield,111.44,1690909999
2017-12-24T19:00:00.000Z,168328647,511877722,Best Buy  ppd id: 835550,134.38,781290085
2017-12-24T19:00:00.000Z,168328712,562903918,McDonald's        12-24,20.99,1941318699
2017-12-24T19:00:00.000Z,168328738,2120842315,Burger King     arc id: 663645,46.66,1607451095
2017-12-24T19:00:00.000Z,168328767,1817581369,unkn   arc id: 608056  Augusta,2674.68,1813967666
2017-12-24T19:00:00.000Z,168328799,562903918,McDonald's,89.47,856233063
2017-12-24T19:00:00.000Z,168328802,522871659,unkn         Saint John's  12-24,91.68,1268541279
2017-12-24T19:00:00.000Z,168328804,1445595477,unkn     ccd id: 669796   12-24,2538.27,585903816
2017-12-24T19:00:00.000Z,168328829,103953879,Rite Aid          Pretoria,58.91,2117659053
2017-12-24T19:00:00.000Z,168328858,2145070162,Kohl's    12-25,14.86,45522086
2017-12-24T19:00:00.000Z,168328865,1953761884,Home Depot   ccd id: 516314  Frankfort  12-24,1766.24,365900539
2017-12-24T19:00:00.000Z,168328889,400404203,CVS    ppd id: 123448,65.99,1589088334
2017-12-24T19:00:00.000Z,168328897,1273066548,7-Eleven  ccd id: 491698,36.9,1722610684
2017-12-24T19:00:00.000Z,168349757,799199962,PetSmart     Raleigh    12-25,96.32,576697624
2017-12-24T19:00:00.000Z,168349761,400404203,CVS   arc id: 161174,0.92,1606354386
2017-12-24T19:00:00.000Z,168349790,87529419,Albertsons    ccd id: 1005116    Ottawa,124.5,1032553787
2017-12-24T19:00:00.000Z,168349821,887300947,unkn,98.75,810296651
2017-12-24T19:00:00.000Z,168349907,1273066548,unkn       12-25,1.67,263493631
2017-12-24T19:00:00.000Z,168349910,847200066,Wal-Mart  arc id: 660110,275.6,28424447
2017-12-24T19:00:00.000Z,168349940,562903918,McDonald's     ppd id: 1094514  Saint Paul   12-25,1191.54,2068475652
2017-12-24T19:00:00.000Z,168349942,887300947,Kroger    ppd id: 1044583   Vienna,21.93,1268217343
2017-12-24T19:00:00.000Z,168349945,847200066,unkn   ppd id: 751859   Tashkent,97.55,797956387
2017-12-24T19:00:00.000Z,168349970,847200066,Wal-Mart      12-24,2747.49,1574873504
2017-12-24T19:00:00.000Z,168350032,359110045,Giant Eagle  arc id: 158851,18.63,1601875893
2017-12-24T19:00:00.000Z,168350040,354400420,Subway     ppd id: 878602   Santa Fe  12-24,40.13,1607451095
2017-12-24T19:00:00.000Z,168350721,907117129,Dollar General     ccd id: 792945     Prague  12-25,418.46,2008300608
2017-12-24T19:00:00.000Z,168350776,887300947,Kroger  arc id: 592789    Richmond,334.4,1676567417
2017-12-24T19:00:00.000Z,168350779,562903918,McDonald's     ccd id: 1059820,882.77,512325085
2017-12-24T19:00:00.000Z,168350782,847200066,Wal-Mart  arc id: 1050982   Columbia,7.27,481821583
2017-12-24T19:00:00.000Z,168350809,1070485878,Amazon.com  ccd id: 988022  Ashgabat,26.4,957346984
2017-12-24T19:00:00.000Z,168350811,2077350195,Walgreen   arc id: 721767   Cheyenne    12-24,462.64,2001708947
2017-12-24T19:00:00.000Z,168350876,2001148981,Costco    ccd id: 671594     Quito  12-26,31.3,1284771958
2017-12-24T19:00:00.000Z,168350901,1903529855,unkn   arc id: 369444    Albany,63.77,28424447
2017-12-24T19:00:00.000Z,168350935,62988535,Bed Bath & Beyond     ccd id: 944171,31.87,275328977
2017-12-24T19:00:00.000Z,168350937,1334799521,unkn  ppd id: 531450     Port-au-Prince,26.98,189530306
2017-12-24T19:00:00.000Z,168350965,887300947,Kroger     ccd id: 582371   Phoenix,34.36,72978597
2017-12-24T19:00:00.000Z,168350994,62988535,Bed Bath & Beyond,2.53,632305754
2017-12-24T19:00:00.000Z,168351678,1768219832,Macy's     ccd id: 1079316,13.27,1722610684
2017-12-24T19:00:00.000Z,168351710,400404203,CVS,25.97,352952442
2017-12-24T19:00:00.000Z,168351712,1898522855,Target     arc id: 122082  Jackson,370.2,559832710
2017-12-24T19:00:00.000Z,168351713,1522061472,unkn     ccd id: 934300     Mexico City,30.36,336763936
2017-12-24T19:00:00.000Z,168351740,511877722,Best Buy    ppd id: 184369,2293.65,1592371089
2017-12-24T19:00:00.000Z,168351742,2092104004,SUPERVALU       Banjul    12-25,18.95,390894490
2017-12-24T19:00:00.000Z,168351745,1953761884,Home Depot  ccd id: 505635,38.24,1765788038
2017-12-24T19:00:00.000Z,168351769,2001148981,Costco    ppd id: 651972,1399.4,1545959797
2017-12-24T19:00:00.000Z,168351776,707556903,unkn   ccd id: 170386,84.27,365900539
2017-12-24T19:00:00.000Z,168351868,902350112,DineEquity     ppd id: 471662     Albany     12-24,300.18,28424447
2017-12-24T19:00:00.000Z,168351895,1720938479,unkn   arc id: 191943,229.4,1765788038
2017-12-24T19:00:00.000Z,168351922,2001148981,Costco         Jerusalem*,94.74,115209716
2017-12-24T19:00:00.000Z,168351957,562903918,McDonald's   ppd id: 955161    Prague,170.58,2008300608
2017-12-24T19:00:00.000Z,168352637,1070485878,Amazon.com  arc id: 324688  12-25,178.7,1759612211
2017-12-24T19:00:00.000Z,168352668,2139149619,unkn      Palikir,32.83,2078628066
2017-12-24T19:00:00.000Z,168352731,847200066,Wal-Mart       Conakry     12-24,330.83,1076501928
2017-12-24T19:00:00.000Z,168352761,354400420,Subway    ccd id: 1072644   Olympia  12-26,2012.34,1985376021
2017-12-24T19:00:00.000Z,168352797,529458728,WakeFern / ShopRite     ccd id: 540890    Richmond,5.34,1676567417
2017-12-24T19:00:00.000Z,168352856,1070485878,unkn     arc id: 842372,20.86,1447793842
2017-12-24T19:00:00.000Z,168352861,562903918,unkn    ppd id: 609822,22.12,1609326953
2017-12-24T19:00:00.000Z,168352885,887300947,Kroger  ppd id: 262611,2372.86,576817662
2017-12-24T19:00:00.000Z,168352890,1126742091,H-E-B Grocery  ppd id: 139999  Port-au-Prince,38.67,189530306
2017-12-24T19:00:00.000Z,168353604,799199962,PetSmart,15.61,781290085
2017-12-24T19:00:00.000Z,168353662,316135668,unkn,34.4,1518631622
2017-12-24T19:00:00.000Z,168353726,847200066,unkn   ccd id: 670751,2987.1,1773594648
2017-12-24T19:00:00.000Z,168353727,1720938479,L Brands   ppd id: 499377  12-24,197.69,1601875893
2017-12-24T19:00:00.000Z,168353729,1768219832,Macy's     arc id: 123483   Melekeok,36.66,2023698313
2017-12-24T19:00:00.000Z,168353782,151850986,True Value   ppd id: 870285     12-24,34.77,2056066328
2017-12-24T19:00:00.000Z,168353817,354400420,unkn     ppd id: 800331     Kuwait City  12-25,298.19,1410131357
2017-12-24T19:00:00.000Z,168353819,847200066,Wal-Mart  ccd id: 400722  Lisbon,36.92,971443623
2017-12-24T19:00:00.000Z,168353882,847200066,Wal-Mart,16.46,287177635
2017-12-24T19:00:00.000Z,168353884,2001148981,Costco   ppd id: 929086  12-24,480.29,1199707678
2017-12-24T19:00:00.000Z,168354597,582210968,unkn    ppd id: 391921,2075.97,1751141247
2017-12-24T19:00:00.000Z,168354621,1888067226,Neiman Marcus     ccd id: 916241,124.34,1690909999
2017-12-24T19:00:00.000Z,168354686,1564732452,Lowe's     arc id: 818239    San Marino,34.25,129711554
2017-12-24T19:00:00.000Z,168354718,359110045,unkn          Des Moines,9.25,1765788038
2017-12-24T19:00:00.000Z,168354780,486576507,iTunes   ppd id: 832094    Panama City,1591.48,380143978
2017-12-24T19:00:00.000Z,168354806,887300947,unkn   ppd id: 596509    Apia   12-24,93.44,236640715
2017-12-24T19:00:00.000Z,168355522,887300947,unkn      Denver  12-25,134.84,1930640395
2017-12-24T19:00:00.000Z,168355527,400404203,unkn  arc id: 418411  Charleston,206.8,2043825401
2017-12-24T19:00:00.000Z,168355549,847200066,Wal-Mart  ppd id: 810413,105.68,12878479
2017-12-24T19:00:00.000Z,168355585,847200066,Wal-Mart     12-24,43.44,1410131357
2017-12-24T19:00:00.000Z,168355673,400404203,unkn        Trenton  12-24,965.63,1802488818
2017-12-24T19:00:00.000Z,168355676,2001148981,unkn     ccd id: 833453   12-26,3.54,1683103551
2017-12-24T19:00:00.000Z,168355704,683159064,unkn    arc id: 246500,2733.27,1802488818
2017-12-24T19:00:00.000Z,168355740,2077350195,Walgreen   ccd id: 100531     Salem,125.23,455476705
2017-12-24T19:00:00.000Z,168355775,2001148981,Costco   ccd id: 564162     Lincoln,2454.52,1717498102
2017-12-24T19:00:00.000Z,168355806,847200066,unkn    ccd id: 694334,370.17,2068475652
2017-12-24T19:00:00.000Z,168356481,1953761884,Home Depot       Yaounde  12-25,386.6,516488916
2017-12-24T19:00:00.000Z,168356519,354400420,Subway       Oslo,44.29,1249235966
2017-12-24T19:00:00.000Z,168356547,1898522855,Target    ppd id: 710026  Port-of-Spain,21.76,557090903
2017-12-24T19:00:00.000Z,168356642,1647858807,unkn,98.24,2078628066
2017-12-24T19:00:00.000Z,168356670,847200066,Wal-Mart     arc id: 405080  Harare,13.44,640094636
2017-12-24T19:00:00.000Z,168356674,1070485878,unkn   ppd id: 683279   Salem    12-26,9.32,455476705
2017-12-24T19:00:00.000Z,168356759,2145070162,Kohl's  ccd id: 539408,376.4,855467326
2017-12-24T19:00:00.000Z,168356763,2001148981,Costco     ppd id: 551908  12-26,27.42,198096267
2017-12-24T19:00:00.000Z,168357445,847200066,unkn      Ankara,6.2,1698762556
2017-12-24T19:00:00.000Z,168357448,847200066,unkn     ccd id: 231459  12-24,2444.28,236640715
2017-12-24T19:00:00.000Z,168357477,1076023740,Aldi     ppd id: 300874,299.78,45522086
2017-12-24T19:00:00.000Z,168357506,400404203,unkn    ppd id: 1083857    12-25,36.6,1717498102
2017-12-24T19:00:00.000Z,168357533,511877722,unkn    ppd id: 843179     Santo Domingo,193.68,1067330965
2017-12-24T19:00:00.000Z,168357535,1564732452,unkn  arc id: 938585,17.36,287177635
2017-12-24T19:00:00.000Z,168357538,997626433,Sears   ppd id: 204376    Vilnius,44.87,1546257955
2017-12-24T19:00:00.000Z,168357597,847200066,Wal-Mart       Columbia,62.93,481821583
2017-12-24T19:00:00.000Z,168357633,847200066,unkn  ccd id: 380956    12-26,77.78,198096267
2017-12-24T19:00:00.000Z,168357694,1081893670,Big Lots   arc id: 465300     Indianapolis,470.23,1678157838
2017-12-24T19:00:00.000Z,168357724,997626433,Sears   ppd id: 953081,2800.2,383426253
2017-12-24T19:00:00.000Z,168357725,1720938479,unkn     arc id: 384551  Port-au-Prince    12-24,51.81,189530306
2017-12-24T19:00:00.000Z,168358409,44686722,Ace Hardware     ppd id: 241776,90.54,1107275933
2017-12-24T19:00:00.000Z,168358525,9225731,AT&T Wireless,410.83,183843225
2017-12-24T19:00:00.000Z,168358527,354400420,unkn   arc id: 622419  Harrisburg,38.4,216135201
2017-12-24T19:00:00.000Z,168358528,847200066,Wal-Mart  arc id: 869007    Charleston   12-25,189.2,2043825401
2017-12-24T19:00:00.000Z,168358624,1898522855,unkn         Providence  12-26,17.45,275328977
2017-12-24T19:00:00.000Z,168358627,847200066,Wal-Mart,8.78,1243655802
2017-12-24T19:00:00.000Z,168358652,2092104004,SUPERVALU     ppd id: 390290,416.46,1676567417
2017-12-24T19:00:00.000Z,168358684,606497335,Staples,11.53,831124332
2017-12-24T19:00:00.000Z,168358687,2001148981,unkn     ccd id: 517301,43,516488916
2017-12-24T19:00:00.000Z,168379668,511877722,unkn   ppd id: 855778     12-25,2498.83,1676567417
2017-12-24T19:00:00.000Z,168379704,847200066,Wal-Mart       12-25,1012.88,197271663
2017-12-24T19:00:00.000Z,168379737,356284552,Publix Super Markets  ppd id: 653271     Des Moines,307.9,1765788038
2017-12-24T19:00:00.000Z,168379761,847200066,Wal-Mart   arc id: 1065870     12-25,68.42,781290085
2017-12-24T19:00:00.000Z,168380505,1768219832,unkn       Cheyenne,448.51,2001708947
2017-12-24T19:00:00.000Z,168380511,1898522855,Target    arc id: 494701,23.9,117878750
2017-12-24T19:00:00.000Z,168380537,847200066,Wal-Mart     ccd id: 932121    Phoenix    12-24,25.5,72978597
2017-12-24T19:00:00.000Z,168380572,1076023740,Aldi   ccd id: 367856     12-25,235.1,1884254043
2017-12-24T19:00:00.000Z,168380599,400404203,unkn     ccd id: 351678,211.84,1589088334
2017-12-24T19:00:00.000Z,168380630,974547076,Army/Air Force Exchange    ccd id: 300958,16.44,1107275933
2017-12-24T19:00:00.000Z,168380660,1654681099,Delhaize America,1.22,1610133005
2017-12-24T19:00:00.000Z,168380665,103953879,Rite Aid  arc id: 441696     Helena,2662.39,1683103551
2017-12-24T19:00:00.000Z,168380758,511877722,unkn   ccd id: 533100   Charleston,68.1,2043825401
2017-12-24T19:00:00.000Z,168380787,847200066,unkn          Tbilisi,8.17,862806845
2017-12-24T19:00:00.000Z,168381472,562903918,McDonald's,46.46,1194163531
2017-12-24T19:00:00.000Z,168381500,85291309,Ahold,17.54,985710244
2017-12-24T19:00:00.000Z,168381501,356284552,Publix Super Markets     arc id: 1047166     12-25,2430.23,115209716
2017-12-24T19:00:00.000Z,168381528,1829435024,unkn  ppd id: 1004112    Helena,38.66,1683103551
2017-12-24T19:00:00.000Z,168381561,486576507,unkn,47.86,1141716004
2017-12-24T19:00:00.000Z,168381591,771821475,Domino's Pizza  ccd id: 1094060   Tallahassee  12-24,47.36,810296651
2017-12-24T19:00:00.000Z,168381593,847200066,Wal-Mart      Tripoli  12-24,2.55,350411713
2017-12-24T19:00:00.000Z,168381594,2129689717,Wegmans Food Market     arc id: 1026736   Des Moines    12-24,25.69,1765788038
2017-12-24T19:00:00.000Z,168381655,914585647,unkn  ccd id: 408474,33.25,855467326
2017-12-24T19:00:00.000Z,168382459,887300947,Kroger   arc id: 811318  12-26,160.9,352952442
2017-12-24T19:00:00.000Z,168382491,143327090,Menard   arc id: 1025456    12-26,43.47,352952442
2017-12-24T19:00:00.000Z,168382492,847200066,Wal-Mart          Dublin  12-24,865.32,1698467960
2017-12-24T19:00:00.000Z,168382493,1070485878,Amazon.com   ccd id: 186725,13.46,1765788038
2017-12-24T19:00:00.000Z,168382588,486576507,iTunes  ccd id: 319194   12-24,10.3,1141716004
2017-12-24T19:00:00.000Z,168382676,1522061472,YUM! Brands,275.84,2074005445
2017-12-24T19:00:00.000Z,168382677,2077350195,Walgreen     Honolulu,26.59,781290085
2017-12-24T19:00:00.000Z,168382712,1070485878,Amazon.com    ccd id: 512302    Montpelier,493.99,2074005445
2017-12-24T19:00:00.000Z,168383393,151850986,True Value      Salt Lake City,14.47,2031527420
2017-12-24T19:00:00.000Z,168383396,562903918,McDonald's    ppd id: 469022,40.25,1924930697
2017-12-24T19:00:00.000Z,168383453,400404203,CVS         Lincoln,353.41,1717498102
2017-12-24T19:00:00.000Z,168383458,2077350195,unkn   ccd id: 667712,29.43,1884254043
2017-12-24T19:00:00.000Z,168383483,1564732452,unkn    arc id: 1033400  Vilnius,84.97,1546257955
2017-12-24T19:00:00.000Z,168383485,486576507,unkn   arc id: 936555,198.87,183843225
2017-12-24T19:00:00.000Z,168383511,2077350195,unkn          Male,209.2,2130657559
2017-12-24T19:00:00.000Z,168383514,1564732452,unkn     ppd id: 882400  Lansing   12-24,855.42,1199707678
2017-12-24T19:00:00.000Z,168383574,2077350195,Walgreen    ccd id: 149982  Ankara  12-25,4.3,1698762556
2017-12-24T19:00:00.000Z,168383576,914585647,Whole Foods Market   arc id: 307422,22.96,1802488818
2017-12-24T19:00:00.000Z,168383636,847200066,Wal-Mart       Lincoln,1728.55,1717498102
2017-12-24T19:00:00.000Z,168383673,1468277998,Alimentation Couche-Tard  ccd id: 430775     Madison  12-25,7.41,1194163531
2017-12-24T19:00:00.000Z,168383675,511877722,unkn,7.81,1520697504
2017-12-24T19:00:00.000Z,168384416,847200066,Wal-Mart       12-24,198.45,1998549640
2017-12-24T19:00:00.000Z,168384442,847200066,unkn  arc id: 474091,32.22,275328977
2017-12-24T19:00:00.000Z,168384443,2001148981,Costco        Quito,50.38,1284771958
2017-12-24T19:00:00.000Z,168384509,847200066,unkn      Oklahoma City,494.23,352952442
2017-12-24T19:00:00.000Z,168384566,902350112,unkn    arc id: 914941,0.25,455476705
2017-12-24T19:00:00.000Z,168384601,486576507,unkn      Manama    12-24,24.67,414653088
2017-12-24T19:00:00.000Z,168385346,847200066,Wal-Mart  ppd id: 440111   Vatican City,2569.92,1126623009
2017-12-24T19:00:00.000Z,168385348,644879053,unkn          12-26,6.25,781290085
2017-12-24T19:00:00.000Z,168385374,162598651,Dell    ppd id: 172409     Augusta,45.33,1813967666
2017-12-24T19:00:00.000Z,168385404,1126742091,H-E-B Grocery    arc id: 321865  Montevideo,3.5,1030993386
2017-12-24T19:00:00.000Z,168385406,1070485878,Amazon.com          Bismarck   12-26,270.87,2055198208
2017-12-24T19:00:00.000Z,168385433,847200066,Wal-Mart   arc id: 766773,36.75,1545959797
2017-12-24T19:00:00.000Z,168385466,847200066,Wal-Mart       Montpelier,98.27,2074005445
2017-12-24T19:00:00.000Z,168385467,2077350195,Walgreen     ppd id: 447999     Trenton,6.59,1802488818
2017-12-24T19:00:00.000Z,168385471,887300947,unkn    Tallahassee,35.11,810296651
2017-12-24T19:00:00.000Z,168385527,85291309,Ahold    ppd id: 248525    Columbia,1.74,481821583
2017-12-24T19:00:00.000Z,168385530,562903918,unkn  ppd id: 981643     Olympia,7.78,1985376021
2017-12-24T19:00:00.000Z,168386278,1070485878,unkn   ccd id: 943290   Annapolis,104.48,1107275933
2017-12-24T19:00:00.000Z,168386279,562903918,McDonald's     arc id: 544580,784.47,2116046074
2017-12-24T19:00:00.000Z,168386302,1898522855,Target    ppd id: 778857,46.75,28424447
2017-12-24T19:00:00.000Z,168386367,2001148981,Costco       12-24,386.98,1589088334
2017-12-24T19:00:00.000Z,168386428,400404203,unkn,23.95,856233063
2017-12-24T19:00:00.000Z,168386433,1564732452,Lowe's          Baton Rouge,73.86,485114748
2017-12-24T19:00:00.000Z,168386459,1076023740,Aldi       12-24,40.75,461303656
2017-12-24T19:00:00.000Z,168386488,522871659,unkn    arc id: 557487   Topeka,41.43,2096878759
2017-12-24T19:00:00.000Z,168386527,2145070162,unkn    ccd id: 1070882  Amman,21.86,1753088626
2017-12-24T19:00:00.000Z,168386558,1898522855,unkn   ccd id: 460208    Lome,59.93,1610133005
2017-12-24T19:00:00.000Z,168387231,103953879,Rite Aid  ccd id: 147015   Raleigh,40.3,576697624
2017-12-24T19:00:00.000Z,168387237,1898522855,Target     Dover,7.53,1773594648
2017-12-24T19:00:00.000Z,168387240,1564732452,Lowe's         Topeka,354.51,2096878759
2017-12-24T19:00:00.000Z,168387262,1654681099,unkn       Antananarivo,95.86,1655945659
2017-12-24T19:00:00.000Z,168387270,1564732452,Lowe's   ppd id: 882681     12-26,75.7,710460358
2017-12-24T19:00:00.000Z,168387481,847200066,Wal-Mart  arc id: 592505   Bangkok,34.52,2015875366
2017-12-24T19:00:00.000Z,168387483,847200066,Wal-Mart,35.2,72978597
2017-12-24T19:00:00.000Z,168387487,847200066,unkn      12-24,80.76,797956387
2017-12-24T19:00:00.000Z,168387510,1070485878,unkn     ccd id: 563966   Budapest,34.28,1487857621
2017-12-24T19:00:00.000Z,168388198,887300947,unkn   arc id: 905063,23.42,2063810344
2017-12-24T19:00:00.000Z,168388200,400404203,unkn      Montpelier,2971.23,2074005445
2017-12-24T19:00:00.000Z,168388254,400404203,CVS,44.4,455476705
2017-12-24T19:00:00.000Z,168388256,1510205066,Health Mart     ppd id: 759248,1043.99,459344513
2017-12-24T19:00:00.000Z,168388260,847200066,Wal-Mart  arc id: 489819   12-24,183.58,1171205993
2017-12-24T19:00:00.000Z,168388289,1468277998,unkn       12-25,11.64,985710244
2017-12-24T19:00:00.000Z,168388290,1647858807,Verizon Wireless  ppd id: 235148  Paris   12-26,86.15,926581725
2017-12-24T19:00:00.000Z,168388291,62988535,Bed Bath & Beyond   ccd id: 280725,1987.27,287177635
2017-12-24T19:00:00.000Z,168388317,1366849595,Dunkin' Donuts     arc id: 414912    12-25,10.88,383426253
2017-12-24T19:00:00.000Z,168388323,1314985216,A&P  arc id: 670902,0.39,481821583
2017-12-24T19:00:00.000Z,168388349,400404203,unkn  ppd id: 778280  Yamoussoukro  12-25,25.22,218089872
2017-12-24T19:00:00.000Z,168388354,1445595477,unkn  ccd id: 1089176   New Delhi,84.12,1556600840
2017-12-24T19:00:00.000Z,168388383,2139149619,unkn    arc id: 104518,14.79,1244228018
2017-12-24T19:00:00.000Z,168388386,847200066,Wal-Mart  ccd id: 630788    Olympia   12-25,417.38,1985376021
2017-12-24T19:00:00.000Z,168388474,2077350195,unkn    ppd id: 559110   Jefferson City    12-25,74.62,1345953582
2017-12-24T19:00:00.000Z,168409336,2077350195,Walgreen    arc id: 161811    12-25,11.91,576697624
2017-12-24T19:00:00.000Z,168409372,847200066,unkn     ccd id: 459369    Paramaribo,1.43,1200592540
2017-12-24T19:00:00.000Z,168409374,85291309,Ahold    ccd id: 938093  Oklahoma City   12-25,581.45,352952442
2017-12-24T19:00:00.000Z,168409436,847200066,Wal-Mart  ppd id: 846419  Lilongwe  12-24,53.88,1198308439
2017-12-24T19:00:00.000Z,168409465,1126742091,unkn    ppd id: 647713   12-24,42.16,1717498102
2017-12-24T19:00:00.000Z,168409589,2001148981,unkn     ccd id: 947350     Kinshasa     12-26,28.27,569532635
2017-12-24T19:00:00.000Z,168410297,847200066,unkn   ppd id: 691120  Frankfort     12-26,37.38,365900539
2017-12-24T19:00:00.000Z,168410301,1898522855,Target    ccd id: 794538    12-24,474.63,1646415505
2017-12-24T19:00:00.000Z,168410302,87529419,Albertsons    Suva  12-26,43.37,687701170
2017-12-24T19:00:00.000Z,168410328,1076023740,Aldi  arc id: 830626,78.58,654232306
2017-12-24T19:00:00.000Z,168410365,771821475,Domino's Pizza   ppd id: 654943     Port Louis,6.27,1620965190
2017-12-24T19:00:00.000Z,168410420,1273066548,7-Eleven       Jackson,12.81,559832710
2017-12-24T19:00:00.000Z,168410422,1898522855,Target  ppd id: 605164   Caracas   12-24,12.7,1663872965
2017-12-24T19:00:00.000Z,168410428,1070485878,Amazon.com    arc id: 582231   Santa Fe,66.69,1607451095
2017-12-24T19:00:00.000Z,168410453,1070485878,Amazon.com,81.68,220566264
2017-12-24T19:00:00.000Z,168410484,997626433,unkn   arc id: 993737,44.86,216135201
2017-12-24T19:00:00.000Z,168410546,847200066,Wal-Mart  ppd id: 1070328,24.4,1620965190
2017-12-24T19:00:00.000Z,168410579,847200066,Wal-Mart    arc id: 215656     12-25,34.3,2031527420
2017-12-24T19:00:00.000Z,168411263,1654681099,unkn         12-25,44.88,381349011
2017-12-24T19:00:00.000Z,168411264,1212038947,Good Neighbor Pharmacy  ccd id: 624525,270.8,512325085
2017-12-24T19:00:00.000Z,168411322,1070485878,Amazon.com        Raleigh    12-26,160.65,576697624
2017-12-24T19:00:00.000Z,168411324,562903918,McDonald's    arc id: 413648,33.3,1719678677
2017-12-24T19:00:00.000Z,168411354,1334799521,TJ Max    ccd id: 931887,132.46,407629665
2017-12-24T19:00:00.000Z,168411386,2077350195,Walgreen    ccd id: 903093,43.8,1284771958
2017-12-24T19:00:00.000Z,168411411,974547076,unkn     arc id: 774190   Taipei,41.76,1773943669
2017-12-24T19:00:00.000Z,168411420,2077350195,Walgreen    ccd id: 235151,10.65,1137214313
2017-12-24T19:00:00.000Z,168411442,1522061472,YUM! Brands    arc id: 826768  12-25,46.75,1676567417
2017-12-24T19:00:00.000Z,168411443,1647858807,Verizon Wireless  ccd id: 208075,25.63,183843225
2017-12-24T19:00:00.000Z,168411475,1522061472,YUM! Brands     arc id: 673902,153.16,1107275933
2017-12-24T19:00:00.000Z,168411505,847200066,Wal-Mart     arc id: 423066     Tirana,31.78,12878479
2017-12-24T19:00:00.000Z,168412220,562903918,unkn      12-25,30.69,763797543
2017-12-24T19:00:00.000Z,168412226,1126742091,H-E-B Grocery  ppd id: 910165    Beirut,22.96,592064091
2017-12-24T19:00:00.000Z,168412248,799199962,PetSmart    arc id: 375223,64.59,1345953582
2017-12-24T19:00:00.000Z,168412316,918488728,Advance Auto Parts     arc id: 166653   12-24,965.56,149195426
2017-12-24T19:00:00.000Z,168412342,1081893670,Big Lots     arc id: 108411  12-24,77.79,351385422
2017-12-24T19:00:00.000Z,168412344,887300947,Kroger  arc id: 707987,264.47,216135201
2017-12-24T19:00:00.000Z,168412346,529458728,WakeFern / ShopRite    arc id: 656960,27.16,576697624
2017-12-24T19:00:00.000Z,168412350,847200066,Wal-Mart    ccd id: 960902    Yaounde,45.8,516488916
2017-12-24T19:00:00.000Z,168412380,1564732452,unkn    ccd id: 518504,27.21,1141716004
2017-12-24T19:00:00.000Z,168412403,486576507,iTunes    ppd id: 746310  Honolulu    12-24,23.26,781290085
2017-12-24T19:00:00.000Z,168412468,2001148981,Costco    ccd id: 374956  Asmara,2824.96,654232306
2017-12-24T19:00:00.000Z,168412470,1510205066,Health Mart  arc id: 412199,89.99,220566264
2017-12-24T19:00:00.000Z,168413182,2077350195,Walgreen     arc id: 623389  12-24,451.79,699300425
2017-12-24T19:00:00.000Z,168413187,847200066,Wal-Mart  ppd id: 549067   12-25,92.8,310083237
2017-12-24T19:00:00.000Z,168413212,644879053,Sherwin-Williams       Des Moines     12-26,387.54,1765788038
2017-12-24T19:00:00.000Z,168413245,847200066,Wal-Mart        Salem,34.21,455476705
